time,output,input,setpoint,delta,Flt
2025-07-31 15:11:47.493,60.015384674072266,124.26951599121094,124.26951599121094,-7.617034912109375,60.00681686401367
2025-07-31 15:11:48.513,60.015384674072266,124.26951599121094,124.26951599121094,-7.617034912109375,60.011085510253906
2025-07-31 15:11:49.520,60.015384674072266,124.26951599121094,124.26951599121094,-7.617034912109375,60.013221740722656
2025-07-31 15:11:50.537,60.015384674072266,124.23307800292969,124.23307800292969,-7.981414794921875,60.01430130004883
2025-07-31 15:11:51.552,60.015384674072266,124.23307800292969,124.23307800292969,-7.981414794921875,60.01483917236328
2025-07-31 15:11:52.572,60.015384674072266,124.19662475585938,124.19662475585938,-8.345947265625,60.01511001586914
2025-07-31 15:11:53.576,60.015384674072266,124.19662475585938,124.19662475585938,-8.345947265625,60.015254974365234
2025-07-31 15:11:54.575,60.015384674072266,124.19662475585938,124.19662475585938,-8.345947265625,60.015316009521484
2025-07-31 15:11:55.575,60.015384674072266,124.12373352050781,124.12373352050781,-9.074859619140625,60.01535415649414
2025-07-31 15:11:56.577,60.015384674072266,124.12373352050781,124.12373352050781,-9.074859619140625,60.015357971191406
2025-07-31 15:11:57.566,60.015384674072266,124.08728790283203,124.08728790283203,-9.439315795898438,60.015357971191406
2025-07-31 15:11:58.591,60.015384674072266,124.08728790283203,124.08728790283203,-9.439315795898438,60.015357971191406
2025-07-31 15:11:59.580,60.015384674072266,124.05084228515625,124.05084228515625,-9.80377197265625,60.015357971191406
2025-07-31 15:12:00.596,60.015384674072266,124.01438903808594,124.01438903808594,-10.168304443359375,60.015357971191406
2025-07-31 15:12:01.599,60.015384674072266,124.05084228515625,124.05084228515625,-9.80377197265625,60.015357971191406
2025-07-31 15:12:02.613,60.015384674072266,124.01438903808594,124.01438903808594,-10.168304443359375,60.015357971191406
2025-07-31 15:12:03.631,60.015384674072266,123.97795867919922,123.97795867919922,-10.532608032226562,60.015357971191406
2025-07-31 15:12:04.650,60.015384674072266,123.97795867919922,123.97795867919922,-10.532608032226562,60.015357971191406
2025-07-31 15:12:05.664,60.015384674072266,123.97795867919922,123.97795867919922,-10.532608032226562,60.015357971191406
2025-07-31 15:12:06.673,60.015384674072266,123.94151306152344,123.94151306152344,-10.897064208984375,60.015357971191406
2025-07-31 15:12:07.691,60.015384674072266,123.90505981445312,123.90505981445312,-11.2615966796875,60.015357971191406
2025-07-31 15:12:08.699,60.015384674072266,123.892822265625,123.892822265625,-11.38397216796875,60.015357971191406
2025-07-31 15:12:09.688,60.015384674072266,123.89889526367188,123.89889526367188,-11.3232421875,60.015357971191406
2025-07-31 15:12:10.696,60.015384674072266,123.8655014038086,123.8655014038086,-11.657180786132812,60.015357971191406
2025-07-31 15:12:11.701,60.015384674072266,123.86702728271484,123.86702728271484,-11.641921997070312,60.015357971191406
2025-07-31 15:12:12.715,60.015384674072266,123.86779022216797,123.86779022216797,-11.634292602539062,60.015357971191406
2025-07-31 15:12:13.733,60.015384674072266,123.86817932128906,123.86817932128906,-11.630401611328125,60.015357971191406
2025-07-31 15:12:14.747,60.015384674072266,123.83192443847656,123.83192443847656,-11.9927978515625,60.015357971191406
2025-07-31 15:12:15.748,60.015384674072266,123.79557800292969,123.79557800292969,-11.99188232421875,60.015357971191406
2025-07-31 15:12:16.739,60.015384674072266,123.83207702636719,123.83207702636719,-11.991424560546875,60.015357971191406
2025-07-31 15:12:17.739,60.015384674072266,123.78424072265625,123.78424072265625,-12.46978759765625,60.015357971191406
2025-07-31 15:12:18.736,60.015384674072266,123.78994750976562,123.78994750976562,-12.4127197265625,60.015357971191406
2025-07-31 15:12:19.742,60.015384674072266,123.79280090332031,123.79280090332031,-12.382278442382812,60.015357971191406
2025-07-31 15:12:20.746,60.015384674072266,123.79422760009766,123.79422760009766,-12.368927001953125,60.015357971191406
2025-07-31 15:12:21.750,60.015384674072266,123.78353881835938,123.7479019165039,-12.833175659179688,60.015357971191406
2025-07-31 15:12:22.738,60.015384674072266,123.78958892822266,123.78958892822266,-12.776641845703125,60.015357971191406
2025-07-31 15:12:23.738,60.015384674072266,123.72904968261719,123.72904968261719,-13.001556396484375,60.015357971191406
2025-07-31 15:12:24.744,60.015384674072266,123.7076416015625,123.74510192871094,-12.861175537109375,60.015357971191406
2025-07-31 15:12:25.743,60.015384674072266,123.74236297607422,123.70703887939453,-13.241806030273438,60.015357971191406
2025-07-31 15:12:26.758,60.015384674072266,123.75133514404297,123.75133514404297,-12.798843383789062,60.015357971191406
2025-07-31 15:12:27.762,60.015384674072266,123.71881866455078,123.71881866455078,-13.124008178710938,60.015357971191406
2025-07-31 15:12:28.751,60.015384674072266,123.7208023071289,123.7208023071289,-13.104171752929688,60.015357971191406
2025-07-31 15:12:29.757,60.015384674072266,123.70955657958984,123.70955657958984,-13.216629028320312,60.015357971191406
2025-07-31 15:12:30.763,60.015384674072266,123.69755554199219,123.69755554199219,-13.336639404296875,60.015357971191406
2025-07-31 15:12:31.751,60.015384674072266,123.71012878417969,123.71012878417969,-13.210906982421875,60.015357971191406
2025-07-31 15:12:32.779,60.015384674072266,123.6420669555664,123.6420669555664,-13.891525268554688,60.015357971191406
2025-07-31 15:12:33.766,60.015384674072266,123.64908599853516,123.64908599853516,-13.821334838867188,60.015357971191406
2025-07-31 15:12:34.786,60.015384674072266,123.60306549072266,123.60306549072266,-14.281539916992188,60.015357971191406
2025-07-31 15:12:35.786,60.015384674072266,123.60335540771484,123.60335540771484,-14.278640747070312,60.015357971191406
2025-07-31 15:12:36.806,60.015384674072266,123.63655090332031,123.63655090332031,-13.946685791015625,60.015357971191406
2025-07-31 15:12:37.812,60.015384674072266,123.59584045410156,123.59584045410156,-14.317703247070312,60.015357971191406
2025-07-31 15:12:38.800,60.015384674072266,123.62277221679688,123.62277221679688,-14.08447265625,60.015357971191406
2025-07-31 15:12:39.818,60.015384674072266,123.57975769042969,123.61846160888672,-14.127578735351562,60.015357971191406
